Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equaliser	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Upside Down & Inside Out	OK Go		Hungry Ghosts							3000368	187			1			44505	44505	128	44100		MPEG audio file								\big_boy\dqUdI4AIDF0
The Other Day	Insan3lik3		Monstercat 007 - Solace							3847157	239			16			44505	44505	128	44100		MPEG audio file								\big_boy\qC4NdLg_05c
THE DROP - Stonebank Remix	Gammer, Stonebank		THE DROP (Remixes Pt. 1)							3766930	234			4			44505	44505	128	44100		MPEG audio file								\big_boy\VR_PozHitHU
Aiwa	RIOT		Aiwa							4456507	278			1			44505	44505	128	44100		MPEG audio file								\big_boy\lHKuPOlq9c8
Peace Of Mind	Fox Stevenson		Disciple Alliance Vol. 4							3329727	208			6			44505	44505	128	44100		MPEG audio file								\big_boy\5wKfF7zXVc0
Glide	Stephen Walking		Glide							3152070	196			1			44505	44505	128	44100		MPEG audio file								\big_boy\VL3mPTaFFak
Summer Is a Curse	The Faim		Summer Is a Curse							2900893	181			1			44505	44505	128	44100		MPEG audio file								\big_boy\VDkwe8_LHW4
entertainment (live mashup)	underscores									3666580	236			0			44505	44505	128	44100		MPEG audio file								\big_boy\WaWOB-Mb3Kk
Hands Down	Brandyn Burnette, dwilly, Kayo Genesis		Hands Down							2940615	183			1			44505	44505	128	44100		MPEG audio file								\big_boy\7D8aqOX07o0
Time Goes By	Nitro Fun		Time Goes By							3301707	206			1			44505	44505	128	44100		MPEG audio file								\big_boy\NhImHFdB-vE
Toothless Hawkins (And His Robot Jazz Band)	Varien, Razihel		Monstercat 013 - Awakening							3850957	240			26			44505	44505	128	44100		MPEG audio file								\big_boy\cD6M1eEWANk
New Age	MUZZ, Celldweller		The Cascade EP							5351384	334			1			44505	44505	128	44100		MPEG audio file								\big_boy\X78KKpVCf1E
About U	Aiobahn, Vin		About U							2809762	175			1			44505	44505	128	44100		MPEG audio file								\big_boy\uSRLEoBqVQg
The Mob	RIOT		The Mob							5281983	330			1			44505	44505	128	44100		MPEG audio file								\big_boy\WUJK8jQghI4
Cantina	Trinix		Cantina							2971088	185			1			44505	44505	128	44100		MPEG audio file								\big_boy\LU00PTiqbUA
The Island, Pt. 1 (Dawn) - Skrillex Remix	Pendulum, Skrillex		The Island, Pt. 1 (Dawn) [Skrillex Remix]							3357363	209			1			44505	44505	128	44100		MPEG audio file								\big_boy\NAbSeSMjyPY
Sweets (Soda Pop)	Fox Stevenson		Sweets (Soda Pop)							4726544	295			1			44505	44505	128	44100		MPEG audio file								\big_boy\ARgdBb2Go0w
Take You Down	Fox Stevenson		Take You Down / Melange							3791989	223			1			44505	44505	128	44100		MPEG audio file								\big_boy\d5UScX5Lgb4
Crab Rave	Noisestorm		Crab Rave							3077676	161			1			44505	44505	128	44100		MPEG audio file								\big_boy\LDU_Txk06tM
Energy Drink	Virtual Riot		The Classics							4859444	303			1			44505	44505	128	44100		MPEG audio file								\big_boy\5IOVkstxkdE
Endless	Fox Stevenson		Endless							4418070	280			1			44505	44505	128	44100		MPEG audio file								\big_boy\3aUzfeEAnpo
Aunty Donna Theme	Aunty Donna, SUB-human		The Album							2647198	165			14			44505	44505	128	44100		MPEG audio file								\big_boy\qTOk6nIbE-k
Anchor	Rob Scallon		Anchor EP (Tour Edition)							3712569	231			1			44505	44505	128	44100		MPEG audio file								\big_boy\wT5ut_AN4hY
Massacre	Dodge & Fuski		The Greatest Album Of All Time							3213954	180			9			44505	44505	128	44100		MPEG audio file								\big_boy\J_MBmPAMnJ8
600 Years	Far Too Loud		Firestorm EP							3810781	239			3			44505	44505	128	44100		MPEG audio file								\big_boy\_pX-INBwGW0
Pray For Riddim	Virtual Riot		German Engineering EP							3515299	217			1			44505	44505	128	44100		MPEG audio file								\big_boy\3XrbWS5-5cU
